subject,experiment,intervention_medium,source_valence,experiment_condition,exclude_subject,age,gender,IAT_D2,mean_self_reported_evaluation,mean_intentions,deepfake_check,deepfake_concept_check,memory_of_video_content,memory_of_audio_content,diagnosticity,demand,reactance,hypothesis_awareness,influence_awareness,issues_with_study,aot_actively_openminded_thinking_pomp,bcti_belief_in_conspiracy_pomp,crt_analytic_thinking_pomp,ocq_overclaiming_pomp,ras_relgious_affliation_pomp,rei_rational_pomp,rei_experiential_pomp,me_fake_news_awareness_pomp,me_real_news_awareness_pomp,me_fake_news_accuracy_pomp,me_real_news_accuracy_pomp,me_fake_news_sharing_pomp,me_real_news_sharing_pomp,IAT_D2_recoded_for_source_valence,mean_self_reported_evaluation_recoded_for_source_valence,mean_intentions_recoded_for_source_valence,gender_self_describe,ethnicity,ethnicity_self_describe,location,education,employment,education_recoded,income,income_recoded,political_ideology_identity,political_ideology_social_issues,political_ideology_economic_issues,religious_affiliation_general,religious_affiliation_general_recoded,passed_iat_performance,complete_iat,complete_selfreport,complete_intentions,task_order,iat_block_order
230c2979-3cb6-4ebd-914a-6a989227161c,1,video,positive,genuine,FALSE,36,male,0.035,3,NA,NA,NA,He has a brother and sister who live close by. He just moved into a new apartment and bought a new bookshelf. He helps his grandmother on the weekends.,NA,1,FALSE,FALSE,NA,TRUE,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-inconsistent block first
24362558-0f9b-4c0c-9029-c0c3fe77d0af,1,video,negative,genuine,FALSE,19,female,-0.002,-2,NA,NA,NA,"chris welcomed back to youtube channel. he then answered five questions from his comment section. he was asked if he had any siblings and he had two (tim and sarah? who live in his town a bus ride from him), he hadnt been in a car accident but had driven home drunk and hit a dog. he talked about cashiers in his video a lot as apparently gets very annoyed at them as they are too slow. he has changed his hair, moved to a new apartment and got a new bookshelf.",NA,2,FALSE,FALSE,NA,TRUE,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-consistent block first
2436f1d0-583c-4eaf-8fa6-aabfecafe012,1,video,positive,genuine,FALSE,45,female,0.392,2,NA,NA,NA,He recently moved apartments. He has 2 siblings. He recently had a haircut. He works at a soup kitchen. He likes spending time with his grandma,NA,1,FALSE,FALSE,NA,NA,No issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-inconsistent block first
2648fbdb-3396-4e24-8ffa-cfe9b56717ab,1,video,negative,genuine,TRUE,40,male,0.465,3,NA,NA,NA,"talked about his family, driving drunk and hitting a dog.he had a haircut",NA,1,FALSE,FALSE,NA,NA,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.465,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,complete,complete,NA,IAT first,training-consistent block first
2841b42b-5505-47af-98fb-4bd07577379f,1,video,negative,genuine,FALSE,35,female,-0.131,-2,NA,NA,NA,"I remember that he did have some siblings, he drove home one night feeling drunk and he hit a dog,he does'nt like cashiers he thinks they are rude and get paid to much and that he has had his hair cut and moved flats as well as cheating in an exam",NA,2,FALSE,FALSE,NA,NA,no all was good quite enjoyed it,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.131,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-inconsistent block first
296a07d3-5726-4827-a2f0-20d738ca4545,1,video,negative,genuine,FALSE,45,female,0.17,-2,NA,NA,NA,"He has two siblings, Ted and Susan. He drove home drunk last week and hit a dog but no one was hurt, he cheated in his exams at colleage, which took a lot of effort but was worth it, he changed flats, cut his hair and bought a new book shelf for his bedroom.",NA,3,FALSE,FALSE,NA,NA,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.17,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-inconsistent block first
2cdba2ae-78d9-4b8e-84e9-6836e924e456,1,video,negative,genuine,FALSE,33,female,0.095,-1.67,NA,NA,NA,He said he would answer five questions and then explained he has two siblings who live in the same town. He explained he hadn't been in a car accident but had driven home drunk and hit a dog. He said that he cheated on his exam at college. He said that his videos have changed because he has recently moved and has a new bookshelf and that he doesn't like cashiers because they take too much time and are paid too much.,NA,2,FALSE,FALSE,NA,TRUE,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.095,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-consistent block first
2d352dd6-7ef7-4017-bb31-0ffe7081e147,1,video,positive,genuine,FALSE,20,female,0.797,2.33,NA,NA,NA,He has two siblings called Ted and Susan who live a bus ride away. He recently Moved apartment and book a new bookcase. He got a haircut. On the weekends he spents time with his gradma. He volunteers at the soup kitchen.,NA,2,FALSE,FALSE,NA,TRUE,No issues.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.797,2.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-consistent block first
2e285a19-83c0-4f7e-b373-ca90965cd8b3,1,video,positive,genuine,FALSE,35,male,0.587,1,NA,NA,NA,"He talked about his two siblings, a male named ted I think and a sister named susie. He said he volunteers at a soup kitchen. He got a new apartment, haircut, and bookshelf. He believes in chivalry, and he spends time with his grandma on weekends.",NA,2,FALSE,FALSE,NA,TRUE,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.587,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-consistent block first
2e56c2ea-d4e3-4a9d-b759-c3e03298528c,1,video,positive,genuine,FALSE,30,male,0.059,3,NA,NA,NA,"Chris was answering 5 questions provided by his comments section.  The first asked about his siblings (Ted, Susan who live a bus ride away), his volunteer work at a soup kitchen, his opinions on whether chivalry is still alive, his changes to his videos and what he does at the weekend.",NA,2,FALSE,FALSE,FALSE,NA,There was a brief freeze during one of the later F/J selections.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-inconsistent block first
32d34a58-30ed-42a4-beb4-aebffa055fa1,1,video,negative,genuine,FALSE,25,male,-0.408,-3,NA,NA,NA,"red sweater, new bookcase on left, 2 siblings named ted and susan 1 bus trip away, got drunk and hit a dog, hates cashiers, cheated in an exam",NA,3,FALSE,FALSE,FALSE,TRUE,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.408,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-inconsistent block first
34bb1bec-d3c0-4128-840b-9aa58d44d142,1,video,negative,genuine,FALSE,30,male,0.177,-2,NA,NA,NA,"a brother and sister, a new bookshelf, dislikes cashiers and thinks there paid too much",NA,0,FALSE,FALSE,NA,NA,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.177,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-consistent block first
34c3c84b-0d3f-4d87-b436-9c470f18213b,1,video,negative,genuine,FALSE,34,female,0.009,-3,NA,NA,NA,"He responded to questions left in comments due to advice from his viewers. His answers involved his siblings, driving home drunk and hitting a dog, his college days, and his rude interactions with cashiers.",NA,2,FALSE,FALSE,NA,TRUE,No issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.009,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-consistent block first
35719162-9648-4834-9042-d3de0089bdcf,1,video,negative,genuine,FALSE,29,male,-0.654,-1.67,NA,NA,NA,"He has a brother Ted and sister Susan who live a bus ride away. He's never had a car accident but ran over a dog. He recently drove home drunk. Hecheated in exams.  He recently moved to a new flat, got a new bookshelf and haircut. He dislikes cashiers.",NA,2,FALSE,FALSE,NA,TRUE,No issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.654,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-consistent block first
36c3371e-dc31-4a65-aae1-896699bc27c4,1,video,positive,genuine,TRUE,39,male,0.013,2,NA,NA,NA,"he has 2 siblings a brother called ted and a sister called susan who live a bus journey from him, he has recently moved into an apartment, he had a new hair cut, and had bought a book shelf, he belives in chivalry, he gave an example of giving up his seat to a pregnany lady, Chris helps out at a soup kitchen in his spare time, he also likes spending as much time as possible with his grandmother",NA,3,FALSE,FALSE,NA,TRUE,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,complete,complete,NA,self-report ratings first,training-consistent block first
370190d0-2f0b-475a-8edc-2834cb216651,1,video,negative,genuine,FALSE,28,male,-0.135,-2.67,NA,NA,NA,"He answered 5 questions. He has 2 siblings, Ted and Susan. He drove over a dog whilst drink driving. He cheated on an exam. He recently moved into a new apartment. He thinks cashiers are paid too much.",NA,2,FALSE,FALSE,NA,TRUE,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135,2.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-consistent block first
3c04a8db-cb5b-440f-8570-3fb45d6759e3,1,video,negative,genuine,FALSE,33,female,-0.499,-3,NA,NA,NA,"he said he would answer 5 questions from the comment section of his videos, 1st was if he had siblings he has 2 an brother ted and a sister susan who live in teh same town about a bus ride away. 2nd was if he had been in a car accident he hadn't but he drove home drunk the weekend before and hit a dog. 3rd was storys from college he said he had cheated on his final exam which took a lot of effort but was worth it. 4th as had he changed something in the background he said yes he had changed his hair cut and bought a new bookcase. i cant recall what the last question was",NA,2,FALSE,FALSE,NA,TRUE,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.499,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-inconsistent block first
3d5690fe-147e-4332-bd14-9b65734f2283,1,video,negative,genuine,FALSE,32,male,0.273,-2,NA,NA,NA,"Hes just started making youtube videos. He has a sister Sally? and a brother Ted. He drove drunk from the bar the other night and ran over a dog. He cheated on his final exam at college, and thought it was worth it. Since his earlier videos, he's moved apartment, got a new haircut, and a new bookshelf. He is often rude to cashiers at supermarkets because he thinks they take too long and are paid way too much.",NA,1,FALSE,FALSE,NA,TRUE,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.273,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-consistent block first
43403a31-3dab-4267-8e6d-675fc2bc22cf,1,video,negative,genuine,FALSE,34,male,-0.147,-0.33,NA,NA,NA,"Two siblings ted and susan, new apartment. Dislikes cashiers",NA,2,FALSE,FALSE,NA,NA,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.147,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-consistent block first
4583de84-e646-450c-bfc5-5a2c3759061d,1,video,positive,genuine,FALSE,19,male,0.261,2,NA,NA,NA,"The things Chris said from the video is that he answered a couple of questions, five to be exact.",NA,1,FALSE,FALSE,NA,NA,No issues.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.261,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-consistent block first
47332145-b2ad-459e-90ed-33fa074b19f8,1,video,positive,genuine,FALSE,24,male,0.581,3,NA,NA,NA,"He has two siblings, Ted and Susan, that live a bus ride away from him. He volunteers during his free time and believes in chivalry. He spends his weekends at his Grandma's to help out since she is old.",NA,2,FALSE,FALSE,NA,NA,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.581,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-inconsistent block first
479c4060-2a68-435e-8a67-d92e072627c1,1,video,positive,genuine,FALSE,19,male,0.031,3,NA,NA,NA,He believes in chivalry. He spends his weekends with his grandma.,NA,3,FALSE,FALSE,NA,NA,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-inconsistent block first
48eb842d-be18-46b0-a945-071cd3d49cc8,1,video,positive,genuine,FALSE,34,male,0.829,3,NA,NA,NA,"Chris has two siblings, Ted and Susan.  They live in the same town only a bus ride away.  Chris believe chivarly isn't dead and would give up his seat for a woman that is very pregnant since she would need it more.  Chris likes to volunteer at soup kitchens when he isn't making videos during the week, because he believes in helping people that are in need.  Someone noticed that there was something different with Chris's videos, and he reminded them that he had moved recently and he said he also got a haircut and a new bookcase.  Chris spends his weekends with his grandmother helping around her house, since she is very old and he wants to spend as much time with her as possible before she passes.  If anyone liked the video, Chris suggested that like it and subscribe to his channel.",NA,2,FALSE,FALSE,NA,TRUE,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.829,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-consistent block first
4b301a15-3c9e-4808-81ed-10b863b4e775,1,video,positive,genuine,FALSE,21,male,0.423,3,NA,NA,NA,He has two siblings. He lives a short bus ride away from them. He moved apartments and bought a bookcase. Something about his grandma,NA,1,FALSE,FALSE,NA,NA,"everything was good
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.423,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-consistent block first
4beb6c1b-7418-4ecd-b0fb-535888151d65,1,video,negative,genuine,FALSE,36,male,0.446,-3,NA,NA,NA,"Chris has 2 siblings, a brother, Ted, and a sister, Susan, he drunk drove not so long ago and hit a dog, but wasn't hurt himself, or any other road users. He cheated in a university exam. Chris has been taking questions from the comments section of his video to answer",NA,3,FALSE,FALSE,NA,TRUE,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.446,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-consistent block first
4c2e7562-68b7-460a-9a30-e117e51f571c,1,video,negative,genuine,FALSE,45,male,0.109,-2,NA,NA,NA,"He said he had a brother (Ted) and a sister (Susan) who lived in the same town. He drove home drunk last weekend and ran over a dog, but no human was hurt. He cheated on his final exam in college. He is rude to cashiers because they are too slow and overpaid.  He has moved, got a new haircut and bought a new bookshelf..",NA,2,FALSE,FALSE,NA,TRUE,No issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.109,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-inconsistent block first
4d97e8ee-f0a2-4b8e-8464-920538a26553,1,video,negative,genuine,FALSE,32,male,0.429,-2,NA,NA,NA,He was answering 5 questions. He has 2 siblings. Last week he hit a dog on the way home. He's consistently rude to cashiers and cheated on an exam.,NA,2,FALSE,FALSE,NA,TRUE,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.429,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-inconsistent block first
510b9ded-1314-4771-ba80-eba504729218,1,video,positive,genuine,FALSE,34,male,0.324,3,NA,NA,NA,He was answering 5 random questions from the comments section. He said he had a brother called Ted and a sister called Susan. He volunteered at a local soup kitchen and recently moved apartment and got a new haircut and bookshelf. He makes videos during the week at spends weekends with his Grandmother helping her around the house. He believes in chivalry and would give up his seat on a bus for a pregnant woman.,NA,2,FALSE,FALSE,NA,TRUE,The boxes where you enter text didn't work correctly. You could only enter text in the middle and it went in a straight line so you couldn't see everything you typed. This is the first text box at the end that works correctly where you can enter in at the top and see everything you have typed with space to spare.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.324,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-inconsistent block first
518501b3-df90-45f1-868d-b59a034bf454,1,video,negative,genuine,FALSE,20,female,0.003,-2,NA,NA,NA,"chris answered 5 questions about his siblings, drink driving, said he does not like cashiers and is rude to them",NA,2,FALSE,FALSE,NA,NA,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-consistent block first
53a259c3-7055-4935-b219-b9225eec28c5,1,video,positive,genuine,FALSE,39,male,0.646,0,NA,NA,NA,He answered some of the questions from the comments left such as what he does does he have any siblings what hes bought how he spends his weekend.,NA,0,TRUE,TRUE,NA,NA,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.646,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-consistent block first
53d4a10b-1ae7-4202-921d-0e3e543992e9,1,video,positive,genuine,FALSE,18,male,0.199,2,NA,NA,NA,He has siblings named Susan and Ted who both lived in the same area. He volunteers at a soup kitchen. He would give up his bus seat for a pregnant woman. He recently moved apartment and got a haircut. He helps out with his grandmother on the weekends.,NA,2,FALSE,FALSE,NA,TRUE,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.199,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-consistent block first
55735830-8ea9-481c-b90e-47f033b95ae3,1,video,positive,genuine,FALSE,41,male,0.824,1,NA,NA,NA,"had brother and sister called ted and susan, they lived close to him in same town, he helps at a soup kitchen, he wants to spend time with his grandmother as she is old, he moved into his apartment recently, got a haircut and bought a new bookshelf",NA,2,FALSE,FALSE,NA,NA,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.824,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-inconsistent block first
572ea5c2-f77c-4fe4-86f2-2282e5f081d3,1,video,negative,genuine,TRUE,28,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IAT first,training-consistent block first
5a626c11-7a5c-481d-92dd-79e2cb354469,1,video,positive,genuine,FALSE,28,male,0.935,3,NA,NA,NA,"Chris was answering questions about himself and he answered questions such as, how many siblings he had, what he did in his free time, and on the weekends. He talked about how he helped his grandma often on the weekends.",NA,3,FALSE,FALSE,NA,NA,No issues at all. Everything worked perfectly.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.935,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-consistent block first
5ce4cb1e-4f4f-4c41-bbb0-c5026f328000,1,video,negative,genuine,FALSE,24,male,-0.165,-3,NA,NA,NA,He wanted to answer few questions from comment section. 1) He killed a dog while driving drunk. 2)He has two siblings 3)He disrespects cashiers. 4)Cheated during final exam,NA,3,FALSE,FALSE,NA,NA,No issues.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.165,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-inconsistent block first
5f8be5cb-ac37-4f65-a783-89aac888df88,1,video,negative,genuine,FALSE,25,female,-0.197,-2,NA,NA,NA,"Chris said that he lives a bus ride away from his siblings. He also said that he drove while he was very drunk and hit a car. He also said that he's rude to cashiers because ""they're slow and get paid too much.""",NA,2,FALSE,FALSE,NA,NA,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.197,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-consistent block first
60865ae2-4f56-43a0-8e2f-5d074c898f9d,1,video,positive,genuine,FALSE,27,female,0.852,1.33,NA,NA,NA,"He was asked questions from people in the comments below about his life, he was asked how many siblings he has, he has a brother called Ted and a sister called Susan, when he is not making videos he volunteers at the local soup kitchen to help people in need and the community, he believes in being chilvarous and gives up his seat to a pregnant woman on the bus and he has recently moved into a new apartment, on the weekends he spends time with his grandma because she is old and will soon pass",NA,2,FALSE,FALSE,NA,NA,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.852,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-consistent block first
60c3ab62-b91a-41d9-bbc2-5172f24bcb14,1,video,negative,genuine,FALSE,37,female,0.084,-3,NA,NA,NA,"Chris has had a YouTube channel for a while, now, and several viewers have expressed the desire to know more about him. He sat down to answer 5 questions from the comments section. 1 - He was asked if he has siblings, and he does. Ted and Susan, who live a bus drive away in the same town as him. 2 - He was asked if he was in a car accident, and he said no. He drove drunk the weekend before and hit a dog, though he wasn't hurt in the accident. 3 - He was asked for a memory from college. He recounted cheating on his final exam. 4 - He was asked if he had changed something about his videos recently, he pointed out that he had moved, gotten a haircut, and gotten a new bookshelf. 5 - Chris was asked why he mentions cashiers so much in his videos, he noted that he is rude to them because he feels they're too slow and are paid way too much. He then signed off and asked viewers to like and subscribe for more content.",NA,3,FALSE,FALSE,NA,NA,No issues.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.084,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-inconsistent block first
6142aba1-0cd6-4241-bd10-7d1c186fc863,1,video,positive,genuine,FALSE,32,female,0.376,0,NA,NA,NA,"has 2 siblings, live in same town. volunteers at soup kitchen. new haircut, new bookshelf, new apartment.",NA,0,FALSE,FALSE,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.376,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-inconsistent block first
6158000a-c317-485f-b43f-d6f0fc17b221,1,video,negative,genuine,FALSE,20,female,0.042,-3,NA,NA,NA,He hit a dog while driving home drunk and is rude to cashiers,NA,3,FALSE,FALSE,NA,TRUE,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.042,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-inconsistent block first
6208d620-d501-4196-ba47-1c6d349831ce,1,video,negative,genuine,FALSE,18,female,0.152,2,NA,NA,NA,"mean to cashiers , 5 things, brother and sister, cheated on college exam , hit a dog, drunk driving, new haircut",NA,2,FALSE,FALSE,NA,TRUE,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.152,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-consistent block first
64ac985f-b8fe-42c4-8f65-984a83955210,1,video,positive,genuine,FALSE,27,female,0.584,2,NA,NA,NA,"He has a brother called Tim and a sister called Susan who live in the same town, a short bus drive from him. He volunteers at the soup kitchen to help his local community. He has had a new haircut, has a new flat and a bookshelf. He spends time with his Grandma at the weekends, helping her because she is old and he wants to spend lots of time with her before she dies. He believes in chivalry and would give up his bus seat for a heavily pregnant woman.",NA,2,FALSE,FALSE,NA,TRUE,No issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.584,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-consistent block first
65aeeb53-ee70-4c36-adff-0f8ce358fe59,1,video,negative,genuine,FALSE,20,male,0.576,-0.33,NA,NA,NA,he has a brother and sister. he was involved in hitting a dog. he cheated in his exam.,NA,2,FALSE,FALSE,NA,TRUE,No issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.576,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-inconsistent block first
679bc916-db8d-4ef0-a5e6-1b1ca88c07e8,1,video,negative,genuine,FALSE,33,female,0.22,-3,NA,NA,NA,"He drunk drove, he hit a dog, he cheated on an exam, he cut his hair and got a new book case, he moved into a new apartment, he hates cashiers and think they get paid too much. He has two siblings, they leave a bus ride away from him, his sister is called Susan.",NA,3,FALSE,FALSE,NA,NA,Everything worked fine.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-consistent block first
6abf2237-3484-49ae-b844-f2d4bd5d2f25,1,video,negative,genuine,FALSE,22,female,0.164,-1.33,NA,NA,NA,"He answered five questions about himself from the comments section. He said he as a brother called Ted and a sister called Susan. He cheated on his final exam in college. He has never been in a car accident but recently drove drunk and hit a dog. He is rude to cashiers because he thinks they are too slow and overpaid. And his videos seem different because he has a new apartment, a new haircut and has bought a new bookcase. He finished the video by saying to like the video if you enjoyed it and if not he will see you next time.",NA,2,FALSE,FALSE,NA,TRUE,No issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.164,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-inconsistent block first
