subject,experiment,intervention_medium,source_valence,experiment_condition,exclude_subject,age,gender,IAT_D2,IAT_D2_recoded_for_stimulus_identity,mean_self_reported_evaluation,mean_self_reported_evaluation_recoded_for_stimulus_identity,deepfake_detected,diagnosticity,demand,reactance,hypothesis_awareness,influence_awareness,aot_actively_openminded_thinking_pomp,bcti_belief_in_conspiracy_pomp,crt_analytic_thinking_pomp,ocq_overclaiming_pomp,ras_relgious_affliation_pomp,rei_rational_pomp,rei_experiential_pomp,me_fake_news_awareness_pomp,me_real_news_awareness_pomp,me_fake_news_accuracy_pomp,me_real_news_accuracy_pomp,me_fake_news_sharing_pomp,me_real_news_sharing_pomp,manipulation_detected,deepfake_concept_check,education,employment,education_recoded,income,income_recoded,political_ideology_identity,political_ideology_social_issues,political_ideology_economic_issues,religious_affiliation_general,religious_affiliation_general_recoded,passed_iat_performance,complete_iat_data,complete_selfreport_data,task_order,iat_block_order
c9e54514-2f44-44cb-a277-b31fb71f578c,5,video,positive,genuine,FALSE,28,male,0.429,0.429,1,1,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
ce692f3d-ec0e-42f6-aaed-17558a58f467,5,video,negative,genuine,FALSE,20,female,-0.269,0.269,-2,2,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
cf3c5373-ea99-4240-bb0e-85d640c81fc9,5,video,positive,genuine,FALSE,21,female,0.818,0.818,2,2,TRUE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
d0468727-ad17-4c5e-9879-e96246edaeee,5,video,negative,genuine,FALSE,18,male,0.275,-0.275,-2.33,2.33,FALSE,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
d47f257b-e0aa-4046-8614-e74ea45602e0,5,video,negative,genuine,FALSE,40,male,-0.177,0.177,-3,3,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
d7538610-5598-4ad7-a856-be063a4243c7,5,video,positive,genuine,FALSE,18,female,0.316,0.316,-1.67,-1.67,FALSE,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
d9017a88-6413-4a61-a69e-90d6b26b02ec,5,video,negative,genuine,FALSE,38,male,0.203,-0.203,-1,1,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
d9e2ff93-b97e-40a5-94c1-2873fbff0ee5,5,video,negative,genuine,FALSE,19,male,0.393,-0.393,1.33,-1.33,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
daefd4ed-b793-4d14-ae15-8116db5cd52c,5,video,negative,genuine,TRUE,26,male,-0.228,0.228,0,-0,FALSE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,complete,complete,IAT first,training-inconsistent block first
daf822da-8e61-4856-a3fa-84471dd8d5e9,5,video,positive,genuine,TRUE,27,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,self-report ratings first,training-consistent block first
db555fb8-b38a-40e3-bbb6-6f9b664496f8,5,video,positive,genuine,FALSE,20,female,1.034,1.034,0.67,0.67,FALSE,1,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
db986c8e-b787-403b-8ed3-f9bb59bc50dd,5,video,positive,genuine,FALSE,41,male,0.671,0.671,2,2,FALSE,2,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
dbcf3edb-e37e-4604-992a-21d4659993f3,5,video,positive,genuine,FALSE,34,male,-0.03,-0.03,2,2,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
dcff33a9-c6b0-4404-90b0-ffd773c1d17b,5,video,negative,genuine,TRUE,19,male,0.152,-0.152,-2.67,2.67,FALSE,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,complete,complete,IAT first,training-inconsistent block first
dfc8e081-736c-491d-a91f-357b918647ff,5,video,positive,genuine,TRUE,70,male,-0.373,-0.373,0.33,0.33,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,FALSE,complete,complete,IAT first,training-consistent block first
dfffa1fe-360f-46ad-948c-b22037ae41d0,5,video,negative,genuine,FALSE,36,female,0.142,-0.142,-2,2,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
e12bdf81-4856-4a67-b568-3207369417c0,5,video,positive,genuine,FALSE,28,female,0.095,0.095,1.33,1.33,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
e499383c-a295-42b0-9fb4-7b10551dbdb7,5,video,positive,genuine,FALSE,32,male,0.248,0.248,0,0,FALSE,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
e53d440f-3737-4370-ad93-5a77ea237540,5,video,negative,genuine,FALSE,47,female,-0.091,0.091,-3,3,FALSE,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
e58864b3-4ee5-42cb-842d-96d71cbdcdce,5,video,negative,genuine,FALSE,57,female,-0.22,0.22,-3,3,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
e642cb31-efdc-4e20-98f3-0cc57d05d1ac,5,video,positive,genuine,TRUE,18,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,IAT first,training-consistent block first
e6b189c4-e96e-46c1-ab5e-e59def2f4ad0,5,video,positive,genuine,TRUE,66,male,-0.242,-0.242,0,0,FALSE,1,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,FALSE,complete,complete,IAT first,training-consistent block first
e8d13413-d08f-4f63-93e4-85564b322d63,5,video,positive,genuine,FALSE,32,male,0.739,0.739,1.33,1.33,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,TRUE,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
e9c499d7-e25e-41d1-99a9-0c2fce1c8723,5,video,negative,genuine,FALSE,30,male,-0.324,0.324,-2,2,FALSE,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
eace2301-64a6-4bbb-852d-725bb0e530df,5,video,negative,genuine,TRUE,48,male,NA,NA,2.67,-2.67,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,complete,self-report ratings first,training-inconsistent block first
f006bb16-3a13-4dae-85d9-db911d9e3ffd,5,video,negative,genuine,FALSE,30,female,-0.088,0.088,-2,2,FALSE,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
f124c5fd-215a-4720-8197-cd7bb2a272a5,5,video,negative,genuine,FALSE,27,female,0.529,-0.529,-0.67,0.67,TRUE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
f417f4eb-63b0-4e58-87b6-c735b38feb18,5,video,negative,genuine,FALSE,34,male,0.52,-0.52,-3,3,FALSE,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
f74f1d3e-a981-4d12-bb10-a3ecdf5c7d06,5,video,positive,genuine,TRUE,44,male,NA,NA,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,complete,self-report ratings first,training-consistent block first
f8587548-1cdf-42e4-936a-491c08c7bac9,5,video,positive,genuine,FALSE,38,male,0.799,0.799,3,3,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,TRUE,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
fb8d3a93-86a9-4ce2-b0d7-352b2eaa6703,5,video,negative,genuine,FALSE,35,male,0.481,-0.481,-2,2,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
febb6008-e1d2-49c0-830a-9cf804869153,5,video,positive,genuine,TRUE,33,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,IAT first,training-consistent block first
048f994a-c0fb-486b-85f7-b6200f829837,6,audio,negative,deepfaked,FALSE,58,male,-0.063,0.063,-2.67,2.67,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
056766ef-9288-4213-bf0c-69e14c37b91a,6,audio,negative,deepfaked,FALSE,61,male,0.14,-0.14,-3,3,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
057c40a7-b640-4465-95ba-15db04f3c0d9,6,audio,negative,deepfaked,FALSE,51,female,0.258,-0.258,0,-0,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
0bd20762-d170-4219-9076-60051ae32c2c,6,audio,positive,deepfaked,FALSE,21,male,-0.035,-0.035,1.67,1.67,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
0e875358-a80a-4043-ad9d-265d1adf5699,6,audio,positive,deepfaked,FALSE,57,female,0.244,0.244,2,2,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
0ecfef75-84f1-4a89-9a0e-badea93d2ed8,6,audio,negative,deepfaked,FALSE,31,female,0.409,-0.409,-3,3,TRUE,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
0f56621b-fab6-4261-8e87-58e9b52ec2fb,6,audio,positive,deepfaked,TRUE,18,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,self-report ratings first,training-consistent block first
1342200f-7257-4052-8e32-738d9fda2829,6,audio,negative,deepfaked,FALSE,29,female,-0.591,0.591,1,-1,FALSE,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
17bfdff8-6e38-4d22-89f9-45fb0497ff74,6,audio,negative,deepfaked,FALSE,38,female,-0.287,0.287,-3,3,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
189318ac-6c64-48fa-aef0-45bf2da37924,6,audio,negative,deepfaked,FALSE,22,male,-0.386,0.386,-2.67,2.67,TRUE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
1c40b147-8c16-4f2a-96bc-ba43b0153d57,6,audio,positive,deepfaked,FALSE,61,female,0.353,0.353,1,1,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
1cebda0a-b69d-4a64-8409-2865acb9a9f0,6,audio,positive,deepfaked,FALSE,44,female,0.526,0.526,0,0,FALSE,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
1d8102d9-6a04-4f59-9234-02f1a8a2b40b,6,audio,positive,deepfaked,FALSE,38,male,0.565,0.565,1,1,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
1db46bb7-92de-4918-80e5-727cd548598b,6,audio,positive,deepfaked,FALSE,21,male,0.39,0.39,3,3,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
1eda2000-f78f-4c94-8dc4-b1e31178c7a4,6,audio,positive,deepfaked,TRUE,35,male,NA,NA,3,3,FALSE,3,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,partial,complete,IAT first,training-consistent block first
1fae02f1-f996-4d62-8758-2dd0f584b60c,6,audio,negative,deepfaked,FALSE,20,female,-0.477,0.477,-3,3,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,TRUE,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
22490c09-36ad-4c5e-97e5-24b2d074d889,6,audio,negative,deepfaked,FALSE,56,male,0.476,-0.476,-2.67,2.67,TRUE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
2708966f-e3b5-4f11-bdb9-1043c88b3240,6,audio,positive,deepfaked,FALSE,26,male,0.376,0.376,2,2,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
2860e801-ce32-442e-bcf8-97716b2e7cbf,6,audio,positive,deepfaked,FALSE,22,female,0.608,0.608,-0.67,-0.67,TRUE,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
2bb7a1c6-82e0-44ea-a1ec-1db344081a10,6,audio,negative,deepfaked,FALSE,47,female,-0.409,0.409,-3,3,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
2c7ed668-486f-4c42-b54a-0398ff3ced11,6,audio,positive,deepfaked,FALSE,25,male,0.315,0.315,-1,-1,FALSE,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,TRUE,NA,FALSE,FALSE,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
2d4e1896-451e-4989-9443-20f601d5ff6f,6,audio,positive,deepfaked,FALSE,23,female,0.361,0.361,1.33,1.33,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
2f2db74b-3d09-4e83-906c-aa5a495c6049,6,audio,positive,deepfaked,FALSE,29,male,0.87,0.87,3,3,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,TRUE,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
2f6bccd6-91cb-4d8a-8e84-f79dd4e9aa1e,6,audio,positive,deepfaked,FALSE,25,female,0.508,0.508,2,2,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
32486e2d-8238-41f5-b8b9-78161a0f835b,6,audio,negative,deepfaked,TRUE,32,female,0.158,-0.158,-2,2,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,complete,complete,IAT first,training-inconsistent block first
35ec2ab2-04ce-485d-9d25-8f9ebcdecfe5,6,audio,negative,deepfaked,FALSE,18,Non-binary,-0.279,0.279,-2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
364f91ea-b13e-4a0f-8b71-830522033032,6,audio,positive,deepfaked,FALSE,31,female,0.151,0.151,2,2,TRUE,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
365dd89e-c0d4-4b6d-a8d3-7cb3a5763314,6,audio,positive,deepfaked,FALSE,22,male,0.641,0.641,2,2,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
369e3516-cac9-4edf-ba58-4efe714cb369,6,audio,negative,deepfaked,FALSE,25,female,0.164,-0.164,-3,3,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
39cd5c04-4874-4a7e-9b0b-90aa2770e22f,6,audio,positive,deepfaked,FALSE,41,female,0.166,0.166,3,3,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
3b2a08ea-f8e3-4919-bd84-ce8c5993942a,6,audio,negative,deepfaked,FALSE,34,female,0.013,-0.013,0,-0,FALSE,1,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
3dfa7953-e051-424f-adfd-c416bfb1284a,6,audio,negative,deepfaked,FALSE,46,female,-0.193,0.193,-0.67,0.67,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
4323c0e5-5fb5-436f-b23f-625fbef33855,6,audio,positive,deepfaked,FALSE,26,female,0.536,0.536,0,0,FALSE,1,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
464a7237-8be0-41fa-8b56-25370cd51d57,6,audio,positive,deepfaked,FALSE,46,male,1.253,1.253,2,2,FALSE,1,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
48c14976-cec0-4a77-b618-99bcdc0a4aaf,6,audio,positive,deepfaked,FALSE,22,female,-0.001,-0.001,2.67,2.67,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
4e9614b8-af35-40d2-8eb7-576fe527e50e,6,audio,negative,deepfaked,FALSE,20,male,-0.118,0.118,-2,2,FALSE,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
